# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_25	cds	63190	63765	+	OAKKFK_00921	369.0	1.7e-130	0.990	0.940	1.0	UniRef:UniRef50_Q2FZI2
contig_25	cds	63780	65180	+	OAKKFK_00922	674.0	3.6e-242	1.002	0.977	0.719	UniRef:UniRef50_S2XKC2
contig_25	cds	65173	65979	+	OAKKFK_00923	369.0	5.6e-128	0.996	0.957	0.734	UniRef:UniRef50_S2XR66
contig_25	cds	66246	67493	-	OAKKFK_00924	741.0	4.5e-270	0.993	0.969	0.876	UniRef:UniRef50_P65895
contig_25	cds	67515	68993	-	OAKKFK_00925	494.0	3.9e-170	1.047	1.0	0.507	UniRef:UniRef50_A0A075KB07
contig_25	cds	69008	69574	-	OAKKFK_00926	243.0	7.7e-81	1.0	0.964	0.633	UniRef:UniRef50_Q5HQ98
contig_25	cds	69577	70605	-	OAKKFK_00927	360.0	2.4e-121	0.985	0.843	0.561	UniRef:UniRef50_Q2FZI8
contig_25	cds	70598	72082	-	OAKKFK_00928	604.0	5.3e-213	0.964	0.873	0.613	UniRef:UniRef50_A0A087BUF1
contig_25	cds	72061	74250	-	OAKKFK_00929	1270.0	0.0	1.0	0.976	0.864	UniRef:UniRef50_Q2FZJ0
contig_25	cds	74243	74914	-	OAKKFK_00930	450.0	1.2e-161	1.0	0.965	1.0	UniRef:UniRef50_P12041
contig_25	cds	74916	75179	-	OAKKFK_00931	148.0	2.7e-46	1.0	0.861	0.885	UniRef:UniRef50_A0A239ZQS9
contig_25	cds	75179	75883	-	OAKKFK_00932	275.0	9.7e-92	0.987	0.852	0.576	UniRef:UniRef50_Q8REV1
contig_25	cds	75887	77011	-	OAKKFK_00933	597.0	1.0e-214	0.995	0.959	0.777	UniRef:UniRef50_Q4L574
contig_25	cds	76998	77480	-	OAKKFK_00934	171.0	6.4e-53	0.981	0.863	0.535	UniRef:UniRef50_P43849
contig_25	cds	77681	78541	+	OAKKFK_00935	439.0	7.9e-155	0.979	0.921	0.775	UniRef:UniRef50_Q2FZJ6
contig_25	cds	78879	79232	+	OAKKFK_00936	204.0	7.9e-68	0.949	0.881	1.0	UniRef:UniRef50_Q2FUQ6
contig_25	cds	79300	79695	+	OAKKFK_00937	253.0	2.2e-86	1.0	0.910	1.0	UniRef:UniRef50_Q2FUQ7
contig_25	cds	79955	80524	+	OAKKFK_00938	325.0	5.0e-113	1.0	0.945	0.862	UniRef:UniRef50_A0A0H2VIN2
contig_25	cds	80642	80842	-	OAKKFK_00939	85.5	4.7e-22	1.227	0.988	0.568	UniRef:UniRef50_A0A150N433
contig_25	cds	81234	81425	-	OAKKFK_00940	110.0	3.4e-34	1.0	1.0	0.889	BlastRules:WP_000672038
contig_25	cds	81517	83397	-	OAKKFK_00941	1112.0	0.0	1.0	1.0	0.992	BlastRules:WP_000143649
contig_25	cds	83387	84145	-	OAKKFK_00942	491.0	6.7e-179	1.0	1.0	1.0	BlastRules:WP_000154162
contig_25	cds	84428	84940	+	OAKKFK_00943	249.0	7.4e-84	1.0	0.966	0.776	UniRef:UniRef50_Q2FUR7
contig_25	cds	85074	85868	-	OAKKFK_00944	530.0	4.7e-192	0.981	0.970	1.0	UniRef:UniRef50_A0A4U9T1N9
contig_25	cds	86111	87127	-	OAKKFK_00945	448.0	5.9e-157	0.959	0.910	0.682	UniRef:UniRef50_A0A239Y8B1
contig_25	cds	87289	87864	-	OAKKFK_00946	371.0	1.5e-131	0.990	0.979	0.979	UniRef:UniRef50_Q2FUS0
contig_25	cds	88086	88994	+	OAKKFK_00947	566.0	1.5e-204	0.993	0.935	0.997	UniRef:UniRef50_Q2FUS1
contig_25	cds	89408	90826	-	OAKKFK_00948	521.0	3.7e-181	1.057	1.002	0.539	UniRef:UniRef50_F9UMQ3
contig_25	cds	91064	91528	-	OAKKFK_00949	313.0	7.4e-112	1.0	1.0	0.987	BlastRules:WP_000208915
contig_25	cds	91695	92033	+	OAKKFK_00950	161.0	5.4e-51	0.929	0.904	0.750	UniRef:UniRef50_Q2FUS4
contig_25	cds	92023	92790	+	OAKKFK_00951	438.0	1.5e-155	0.996	0.898	0.972	UniRef:UniRef50_A0A7U7JRQ9
contig_25	cds	92909	93547	-	OAKKFK_00952	187.0	5.0e-58	0.920	0.867	0.513	UniRef:UniRef50_F4BIR0
contig_25	cds	93699	93797	-	OAKKFK_00953	-	-	-	-	-	-
contig_25	cds	93790	94644	-	OAKKFK_00954	411.0	2.6e-143	1.007	0.834	0.657	UniRef:UniRef50_Q9CG88
contig_25	cds	94885	95859	+	OAKKFK_00955	664.0	1.6e-242	1.0	0.920	0.997	UniRef:UniRef50_Q9S0S3
contig_25	cds	96010	96525	-	OAKKFK_00956	210.0	3.3e-68	1.0	0.929	0.585	UniRef:UniRef50_Q2FUS9
contig_25	cds	96904	97752	+	OAKKFK_00957	340.0	9.9e-116	0.986	0.897	0.579	UniRef:UniRef50_A0A6N3FUN7
contig_25	cds	97781	98335	+	OAKKFK_00958	345.0	1.8e-121	0.967	0.927	0.994	UniRef:UniRef50_Q2FUT1
contig_25	cds	98388	100100	+	OAKKFK_00959	1112.0	0.0	1.007	1.0	0.986	UniRef:UniRef50_Q7A342
contig_25	cds	100097	100930	+	OAKKFK_00960	300.0	2.8e-100	0.993	0.939	0.567	UniRef:UniRef50_A0A3A1YCN1
contig_25	cds	100977	101474	+	OAKKFK_00961	332.0	6.3e-117	0.970	0.930	0.994	UniRef:UniRef50_Q2FUT4
contig_25	cds	101592	102716	+	OAKKFK_00962	753.0	3.4e-276	0.981	0.934	0.995	UniRef:UniRef50_Q2FUT5
contig_25	cds	102981	103838	+	OAKKFK_00963	544.0	1.0e-196	0.951	0.944	0.993	UniRef:UniRef50_Q2FUT6
contig_25	cds	103856	104470	+	OAKKFK_00964	390.0	3.3e-138	1.0	0.927	0.995	UniRef:UniRef50_Q2FUT7
contig_25	cds	104463	105713	+	OAKKFK_00965	551.0	2.4e-195	0.990	0.972	0.687	UniRef:UniRef50_Q8CQ95
contig_25	cds	105729	106742	+	OAKKFK_00966	655.0	8.3e-239	1.042	1.0	0.954	UniRef:UniRef50_A0A389Q8Y1
contig_25	cds	106711	107289	+	OAKKFK_00967	229.0	1.6e-74	1.005	0.808	0.601	UniRef:UniRef50_Q2FUU0
contig_25	cds	107286	107864	+	OAKKFK_00968	246.0	3.4e-82	1.0	1.005	0.630	UniRef:UniRef50_A0A380G6V8
contig_25	cds	107857	108561	+	OAKKFK_00969	273.0	2.5e-91	0.855	0.810	0.670	UniRef:UniRef50_Q2FUU2
contig_25	cds	108558	109316	+	OAKKFK_00970	379.0	1.4e-132	1.0	0.992	0.726	UniRef:UniRef50_K9ATA4
contig_25	cds	109313	109945	+	OAKKFK_00971	212.0	1.4e-67	1.024	0.907	0.544	UniRef:UniRef50_A0A2X4VUN9
contig_25	cds	111035	113080	+	OAKKFK_00972	1247.0	0.0	0.999	1.0	0.987	BlastRules:WP_000842036
contig_25	ncRNA	113058	113302	-	OAKKFK_00973	91.8	1.4e-12	-	-	-	RFAM:RF02894
contig_25	cds	113415	114467	-	OAKKFK_00974	-	-	1.0	1.0	1.0	NCBIProtein:AUU58561.1
contig_25	cds	114454	115326	-	OAKKFK_00975	577.0	6.4e-212	1.0	1.0	0.997	VFDB:VFG001287
contig_25	cds	115323	115628	-	OAKKFK_00976	192.0	1.1e-65	1.0	1.0	1.0	VFDB:VFG001286
contig_25	cds	115592	116830	-	OAKKFK_00977	760.0	4.8e-280	1.0	1.0	0.998	VFDB:VFG001285
contig_25	ncRNA-region	116922	116996	+	-	108.3	2.0e-17	-	-	-	RFAM:RF02661
contig_25	cds	116994	117554	+	OAKKFK_00978	364.0	6.2e-131	1.0	1.0	1.0	BlastRules:WP_000653261
contig_25	ncRNA-region	117555	117944	+	-	414.4	1.6e-45	-	-	-	RFAM:RF02660
contig_25	cds	118403	119065	+	OAKKFK_00979	391.0	3.2e-138	1.0	0.952	1.0	UniRef:UniRef50_Q5HCN3
contig_25	cds	119082	119774	+	OAKKFK_00980	444.0	1.9e-158	1.0	0.849	0.996	UniRef:UniRef50_P39851
contig_25	cds	119771	120538	+	OAKKFK_00981	281.0	1.1e-93	1.0	0.977	0.545	UniRef:UniRef50_A0A380FVU9
contig_25	cds	120773	121273	+	OAKKFK_00982	324.0	2.0e-113	0.976	0.895	0.988	UniRef:UniRef50_Q2FUV4
contig_25	cds	121276	121752	+	OAKKFK_00983	197.0	1.7e-63	0.975	0.870	0.604	UniRef:UniRef50_M7NDY9
contig_25	cds	121831	122442	+	OAKKFK_00984	219.0	4.7e-71	0.995	0.995	0.554	UniRef:UniRef50_A0A1D4KXW9
contig_25	cds	122527	122886	-	OAKKFK_00985	159.0	9.4e-50	1.0	1.0	0.664	UniRef:UniRef50_A0A7V7VGH4
contig_25	cds	123040	123342	-	OAKKFK_00986	146.0	3.1e-45	0.970	0.915	0.814	UniRef:UniRef50_A0A7U7PXN0
contig_25	cds	123329	123757	-	OAKKFK_00987	-	-	-	-	-	-
contig_25	cds	124023	124715	+	OAKKFK_00988	234.0	3.6e-76	0.939	0.943	0.551	UniRef:UniRef50_E7GH82
contig_25	cds	125259	132074	+	OAKKFK_00989	-	-	-	-	-	-
contig_25	cds	132204	133415	+	OAKKFK_00990	465.0	2.4e-161	0.995	0.941	0.591	UniRef:UniRef50_Q2FUW2
contig_25	cds	133426	134979	+	OAKKFK_00991	1024.0	0.0	1.008	1.0	0.985	UniRef:UniRef50_Q2FUW3
contig_25	cds	134966	136537	+	OAKKFK_00992	1030.0	0.0	1.034	1.0	0.952	UniRef:UniRef50_Q2FUW4
contig_25	cds	136515	137474	+	OAKKFK_00993	648.0	2.6e-236	1.0	0.922	1.0	UniRef:UniRef50_Q2FUW5
contig_25	cds	137464	139854	+	OAKKFK_00994	986.0	0.0	1.018	1.001	0.630	UniRef:UniRef50_Q2FUW6
contig_25	cds	139872	141380	+	OAKKFK_00995	683.0	1.6e-244	0.998	0.998	0.641	UniRef:UniRef50_A0A077UJB5
contig_25	cds	141373	142731	+	OAKKFK_00996	889.0	0.0	1.031	1.0	0.964	UniRef:UniRef50_A0A7U7PX78
contig_25	cds	142972	144879	+	OAKKFK_00997	1108.0	0.0	1.0	1.0	0.969	BlastRules:WP_001151900
contig_25	cds	145048	145608	+	OAKKFK_00998	352.0	4.4e-124	1.0	0.989	1.0	UniRef:UniRef50_Q2G220
contig_25	cds	145873	147732	-	OAKKFK_00999	-	-	-	-	-	-
contig_25	cds	147943	150924	+	OAKKFK_01000	1573.0	0.0	1.093	1.0	0.909	UniRef:UniRef50_Q49UI0
contig_25	cds	151036	151974	-	OAKKFK_01001	350.0	3.3e-119	0.994	0.942	0.552	UniRef:UniRef50_A0A3A6NFZ3
contig_25	cds	151988	153940	-	OAKKFK_01002	-	-	-	-	-	-
contig_25	cds	154016	155890	-	OAKKFK_01003	1193.0	0.0	1.0	0.983	0.981	UniRef:UniRef50_A0A2I7YB65
contig_25	cds	156131	156589	-	OAKKFK_01004	-	-	-	-	-	-
contig_25	cds	156847	157374	+	OAKKFK_01005	337.0	1.3e-120	1.0	1.0	1.0	BlastRules:WP_001044560
contig_25	cds	157798	159327	+	OAKKFK_01006	-	-	1.0	1.0	0.992	NCBIProtein:EHO93748.1
contig_25	cds	159694	160143	+	OAKKFK_01007	294.0	3.3e-102	1.0	0.898	1.0	UniRef:UniRef50_A0A2K4AHB6
contig_25	cds	160490	161725	+	OAKKFK_01008	379.0	1.6e-127	1.0	0.979	0.504	UniRef:UniRef50_A0A1V4SI09
contig_25	cds	161758	162768	+	OAKKFK_01009	430.0	9.7e-150	0.973	0.926	0.645	UniRef:UniRef50_O51782
contig_25	cds	162859	164289	+	OAKKFK_01010	489.0	2.9e-168	0.989	0.915	0.561	UniRef:UniRef50_J9W5S1
contig_25	cds	164306	165247	+	OAKKFK_01011	325.0	3.0e-109	0.939	0.878	0.544	UniRef:UniRef50_P0A2X7
contig_25	cds	165346	166050	+	OAKKFK_01012	251.0	1.4e-82	0.932	0.901	0.550	UniRef:UniRef50_Q2FUY1
contig_26	tRNA	41	116	+	OAKKFK_01013	87.0	-	-	-	-	-
contig_26	tRNA	146	229	+	OAKKFK_01014	76.2	-	-	-	-	-
contig_26	tRNA	239	313	+	OAKKFK_01015	73.3	-	-	-	-	-
contig_26	tRNA	317	389	+	OAKKFK_01016	84.1	-	-	-	-	-
contig_26	cds	528	1436	+	OAKKFK_01017	548.0	1.7e-197	1.103	1.0	0.856	UniRef:UniRef50_P60086
contig_26	cds	1625	2434	+	OAKKFK_01018	473.0	1.6e-168	0.996	0.882	0.940	UniRef:UniRef50_A0A223KXB4
contig_26	cds	2436	3368	+	OAKKFK_01019	374.0	1.5e-128	1.048	1.0	0.606	UniRef:UniRef50_A0A2T4S925
contig_26	cds	3395	4750	+	OAKKFK_01020	529.0	3.5e-185	1.002	0.972	0.615	UniRef:UniRef50_Q8DP16
contig_26	cds	5028	8495	+	OAKKFK_01021	-	-	-	-	-	-
contig_26	cds	8532	12473	+	OAKKFK_01022	-	-	-	-	-	-
contig_26	cds	12792	13898	-	OAKKFK_01023	723.0	2.1e-264	1.0	0.915	1.0	UniRef:UniRef50_Q2FW96
contig_26	cds	13898	14332	-	OAKKFK_01024	193.0	1.1e-62	1.007	1.0	0.697	UniRef:UniRef50_P17876
contig_26	cds	14344	16476	-	OAKKFK_01025	1340.0	0.0	0.994	0.982	0.983	UniRef:UniRef50_A0A0D6H7E9
contig_26	cds	16511	18049	-	OAKKFK_01026	815.0	1.8e-294	0.994	0.805	0.827	UniRef:UniRef50_P28008
contig_26	ncRNA-region	18312	18528	+	-	127.5	1.3e-18	-	-	-	RFAM:RF00234
contig_26	cds	18730	20535	+	OAKKFK_01027	676.0	1.2e-237	1.003	0.918	0.589	UniRef:UniRef50_Q88YE7
contig_26	cds	20767	21549	+	OAKKFK_01028	485.0	4.2e-174	1.0	0.932	0.946	UniRef:UniRef50_Q4L835
contig_26	cds	21617	22474	+	OAKKFK_01029	391.0	4.8e-136	0.993	0.943	0.686	UniRef:UniRef50_Q2FWA2
contig_26	ncRNA	23887	24067	+	OAKKFK_01030	133.5	3.7e-17	-	-	-	RFAM:RF01492
contig_26	cds	24507	25598	-	OAKKFK_01031	545.0	2.0e-194	0.871	0.845	0.981	UniRef:UniRef50_A0A0E1X8C7
contig_26	cds	25864	26841	-	OAKKFK_01032	577.0	1.3e-210	0.957	0.957	0.997	BlastRules:WP_128146008
contig_26	cds	26843	27163	-	OAKKFK_01033	204.0	3.0e-70	1.0	1.0	1.0	BlastRules:WP_000003759
contig_26	cds	27315	27980	+	OAKKFK_01034	302.0	3.8e-103	0.977	0.927	0.690	UniRef:UniRef50_A0A1W7A9I9
contig_26	cds	28416	29354	+	OAKKFK_01035	643.0	1.4e-234	1.0	0.923	1.0	UniRef:UniRef50_A0A0A8HNJ1
contig_26	cds	29385	29615	+	OAKKFK_01036	146.0	5.2e-46	1.0	0.962	0.987	UniRef:UniRef50_Q2FWB4
contig_26	cds	30287	31660	+	OAKKFK_01037	729.0	3.2e-264	1.0	0.993	0.770	UniRef:UniRef50_Q49Z89
contig_26	cds	32117	32530	+	OAKKFK_01038	216.0	1.4e-71	0.993	0.913	0.669	UniRef:UniRef50_Q2FWB6
contig_26	cds	32730	33173	+	OAKKFK_01039	158.0	3.0e-48	0.959	0.815	0.518	UniRef:UniRef50_Q8RPQ2
contig_26	cds	33294	34004	-	OAKKFK_01040	279.0	5.9e-93	0.979	0.828	0.593	UniRef:UniRef50_A0A1C5V1M1
contig_28	ncRNA	30	87	+	OAKKFK_01041	81.9	3.3e-12	-	-	-	RFAM:RF02396
contig_28	cds	189	1505	-	OAKKFK_01042	689.0	9.0e-249	0.995	0.956	0.768	UniRef:UniRef50_O52582
contig_28	cds	1557	2381	-	OAKKFK_01043	410.0	2.9e-144	0.993	0.965	0.710	UniRef:UniRef50_B9EAP4
contig_28	cds	2495	2803	+	OAKKFK_01044	127.0	1.5e-37	0.980	0.840	0.620	UniRef:UniRef50_Q9CH56
contig_28	cds	3352	5166	+	OAKKFK_01045	1129.0	0.0	1.146	1.0	0.867	UniRef:UniRef50_Q2FV54
contig_28	cds	5369	7978	+	OAKKFK_01046	1510.0	0.0	1.072	1.0	0.931	UniRef:UniRef50_Q8CPT5
contig_28	cds	8037	8906	-	OAKKFK_01047	562.0	1.8e-203	0.983	0.925	1.0	UniRef:UniRef50_Q2FZS7
contig_28	cds	9016	10161	+	OAKKFK_01048	722.0	7.2e-264	1.008	1.0	0.982	UniRef:UniRef50_A0A4T9Z9Z3
contig_28	cds	10145	10786	+	OAKKFK_01049	401.0	8.6e-142	1.239	1.0	0.807	UniRef:UniRef50_A0A7Z7W199
contig_28	cds	10779	11900	+	OAKKFK_01050	628.0	9.6e-227	0.962	0.900	0.947	UniRef:UniRef50_Q2FZS4
contig_28	cds	11878	12393	+	OAKKFK_01051	331.0	4.4e-116	0.977	0.928	0.940	UniRef:UniRef50_Q2FZS3
contig_28	cds	12704	13138	+	OAKKFK_01052	259.0	1.0e-88	0.972	0.959	0.986	UniRef:UniRef50_A0A224B134
contig_28	cds	13395	13580	-	OAKKFK_01053	72.0	6.0e-17	1.0	0.871	0.590	UniRef:UniRef50_Q2FZS1
contig_28	cds	13875	14816	+	OAKKFK_01054	399.0	1.8e-138	1.0	0.951	0.626	UniRef:UniRef50_P68795
contig_28	cds	14828	16072	+	OAKKFK_01055	540.0	2.7e-190	0.988	0.893	0.655	UniRef:UniRef50_O34340
contig_28	cds	16127	16498	-	OAKKFK_01056	127.0	2.9e-37	0.967	0.937	0.529	UniRef:UniRef50_A0A2A1K8E2
contig_28	cds	16741	17667	+	OAKKFK_01057	317.0	1.5e-105	1.006	0.873	0.548	UniRef:UniRef50_Q2FZR7
contig_28	cds	17667	18737	+	OAKKFK_01058	595.0	9.1e-215	1.003	1.0	0.854	UniRef:UniRef50_B9DIT6
contig_28	cds	18753	19835	+	OAKKFK_01059	441.0	6.7e-153	0.939	0.826	0.663	UniRef:UniRef50_A0A744GD41
contig_28	cds	19825	20766	+	OAKKFK_01060	382.0	9.1e-132	0.971	0.918	0.645	UniRef:UniRef50_Q04FK6
contig_28	cds	20785	22440	+	OAKKFK_01061	1067.0	0.0	0.998	0.952	0.980	UniRef:UniRef50_S2XM61
contig_28	cds	22652	24367	+	OAKKFK_01062	587.0	2.5e-204	0.986	0.945	0.531	UniRef:UniRef50_B9DPB0
contig_28	cds	24418	25404	+	OAKKFK_01063	563.0	1.0e-202	0.909	0.876	0.987	UniRef:UniRef50_A0A163UK23
contig_28	cds	25407	26387	+	OAKKFK_01064	382.0	1.5e-130	1.160	0.974	0.540	UniRef:UniRef50_A0A150KNE3
contig_28	cds	26380	27342	+	OAKKFK_01065	339.0	1.9e-114	1.009	0.936	0.536	UniRef:UniRef50_S2XU22
contig_28	cds	27354	28235	+	OAKKFK_01066	385.0	9.1e-134	1.0	0.973	0.693	UniRef:UniRef50_B9DPB4
contig_28	cds	28277	29266	-	OAKKFK_01067	444.0	4.2e-155	0.997	0.845	0.646	UniRef:UniRef50_P21656
contig_28	cds	29560	29955	+	OAKKFK_01068	161.0	3.7e-50	0.962	0.894	0.595	UniRef:UniRef50_O31602
contig_28	cds	30326	31045	+	OAKKFK_01069	335.0	8.9e-116	1.021	1.004	0.730	UniRef:UniRef50_P60184
contig_28	cds	31166	32152	+	OAKKFK_01070	642.0	4.1e-234	0.970	0.961	0.991	UniRef:UniRef50_Q2G1U4
contig_28	cds	32200	34008	+	OAKKFK_01071	679.0	3.0e-239	0.973	0.917	0.584	UniRef:UniRef50_Q8E0C9
contig_28	ncRNA	34108	34205	+	OAKKFK_01072	93.1	1.1e-15	-	-	-	RFAM:RF01820
contig_28	ncRNA	34171	34289	+	OAKKFK_01073	139.6	5.3e-23	-	-	-	RFAM:RF01858
contig_28	cds	34468	35274	-	OAKKFK_01074	524.0	1.3e-191	1.0	1.0	1.0	BlastRules:WP_000896697
contig_28	cds	35297	35662	-	OAKKFK_01075	252.0	1.1e-88	1.0	1.0	0.992	BlastRules:WP_000214067
contig_28	cds	35766	36359	-	OAKKFK_01076	384.0	3.8e-136	1.0	0.921	0.995	UniRef:UniRef50_Q2G201
contig_28	cds	36545	36892	+	OAKKFK_01077	231.0	3.7e-78	0.991	0.870	0.991	UniRef:UniRef50_Q2G200
contig_28	cds	36909	37544	+	OAKKFK_01078	233.0	1.9e-76	0.915	0.923	0.585	UniRef:UniRef50_A0A0R2CKK1
contig_28	cds	37561	38370	+	OAKKFK_01079	426.0	4.6e-150	0.989	0.842	0.756	UniRef:UniRef50_Q8Y8D7
contig_28	cds	38367	39221	+	OAKKFK_01080	349.0	1.4e-119	0.961	0.929	0.612	UniRef:UniRef50_Q5HQG1
contig_28	cds	39242	40627	+	OAKKFK_01081	670.0	1.9e-240	0.993	0.960	0.758	UniRef:UniRef50_A0A2T4SE99
contig_28	cds	40637	42481	+	OAKKFK_01082	919.0	0.0	1.080	1.0	0.753	UniRef:UniRef50_O31615
contig_28	cds	42759	43529	+	OAKKFK_01083	294.0	3.7e-98	0.992	0.830	0.614	UniRef:UniRef50_Q2FZQ3
contig_28	cds	43726	44811	-	OAKKFK_01084	588.0	1.1e-211	1.0	0.970	0.850	UniRef:UniRef50_Q2FZQ2
contig_28	cds	45153	46721	+	OAKKFK_01085	734.0	2.8e-263	0.975	0.902	0.733	UniRef:UniRef50_A0A6N3F963
contig_28	cds	46866	47624	+	OAKKFK_01086	496.0	7.7e-179	0.980	0.922	0.972	UniRef:UniRef50_Q2FZQ0
contig_28	cds	47818	48327	+	OAKKFK_01087	326.0	2.8e-114	0.970	0.959	1.0	UniRef:UniRef50_Q2FZP9
contig_28	cds	48440	49630	-	OAKKFK_01088	725.0	2.1e-264	0.997	0.963	0.977	UniRef:UniRef50_Q2FZP8
contig_28	cds	49608	50783	-	OAKKFK_01089	576.0	7.3e-206	1.0	1.0	0.701	UniRef:UniRef50_A0AAX3W6G3
contig_28	cds	51216	52700	+	OAKKFK_01090	975.0	0.0	1.0	0.986	0.998	UniRef:UniRef50_Q2FZP6
contig_28	cds	52690	52941	+	OAKKFK_01091	164.0	4.1e-53	1.0	0.954	0.988	UniRef:UniRef50_Q2FZP5
contig_28	cds	52941	54503	+	OAKKFK_01092	695.0	1.2e-247	0.998	0.889	0.669	UniRef:UniRef50_Q8Y8C0
contig_28	ncRNA-region	54623	54730	+	-	52.2	4.3e-10	-	-	-	RFAM:RF00080
contig_28	cds	54805	55608	+	OAKKFK_01093	365.0	3.3e-126	1.015	0.912	0.727	UniRef:UniRef50_A0AAJ4SHZ8
contig_28	cds	55842	58151	+	OAKKFK_01094	1244.0	0.0	1.022	0.994	0.920	UniRef:UniRef50_Q2FZP2
contig_28	cds	58168	59526	+	OAKKFK_01095	594.0	3.5e-211	1.0	1.0	0.662	UniRef:UniRef50_A0A380H8E0
contig_28	cds	59662	61176	+	OAKKFK_01096	737.0	1.0e-265	0.992	0.969	0.698	UniRef:UniRef50_A0A380G340
contig_28	tRNA	61356	61444	-	OAKKFK_01097	74.3	-	-	-	-	-
contig_28	tRNA	61447	61521	-	OAKKFK_01098	80.0	-	-	-	-	-
contig_28	cds	61663	62232	-	OAKKFK_01099	283.0	8.1e-97	0.995	0.969	0.686	UniRef:UniRef50_Q2FZN9
contig_28	cds	62442	62660	+	OAKKFK_01100	135.0	1.4e-41	0.972	0.824	0.986	UniRef:UniRef50_Q2FZN8
contig_28	cds	62741	63727	-	OAKKFK_01101	380.0	4.9e-130	1.003	0.866	0.584	UniRef:UniRef50_O07608
contig_28	cds	63926	64102	+	OAKKFK_01102	87.8	2.6e-23	0.983	0.877	0.684	UniRef:UniRef50_W7BGU6
contig_28	cds	64117	64719	+	OAKKFK_01103	308.0	4.2e-106	0.990	0.980	0.778	UniRef:UniRef50_Q2FZN5
contig_28	ncRNA	64879	65062	+	OAKKFK_01104	60.2	5.8e-07	-	-	-	RFAM:RF01492
contig_28	cds	66062	68026	+	OAKKFK_01105	1223.0	0.0	1.017	1.0	0.976	UniRef:UniRef50_Q2FZN2
contig_28	cds	68029	68349	+	OAKKFK_01106	197.0	2.1e-65	0.962	0.872	0.990	UniRef:UniRef50_G5JID0
contig_28	cds	68346	68987	+	OAKKFK_01107	355.0	2.0e-124	1.056	1.0	0.809	UniRef:UniRef50_A0A390FES4
contig_28	cds	69075	69320	-	OAKKFK_01108	140.0	1.4e-43	1.0	0.844	0.988	UniRef:UniRef50_Q2FZM9
contig_28	cds	69732	70088	-	OAKKFK_01109	182.0	8.1e-59	1.0	0.861	0.754	UniRef:UniRef50_Q2FZM5
contig_28	cds	70576	71535	+	OAKKFK_01110	588.0	7.1e-213	0.994	0.922	0.962	UniRef:UniRef50_W8URT6
contig_28	cds	71581	71697	-	OAKKFK_01111	72.4	8.3e-18	0.974	0.860	0.946	UniRef:UniRef50_Q2FZM3
contig_28	cds	71776	71991	-	OAKKFK_01112	110.0	8.5e-32	1.0	0.934	0.690	UniRef:UniRef50_G5JHB1
contig_28	cds	72156	72707	+	OAKKFK_01113	370.0	5.5e-131	0.989	0.910	0.994	UniRef:UniRef50_Q2FZM1
contig_28	cds	72759	73697	-	OAKKFK_01114	488.0	7.5e-174	1.0	0.990	0.772	UniRef:UniRef50_Q2FZM0
contig_28	cds	73879	75240	+	OAKKFK_01115	544.0	4.4e-191	0.989	0.966	0.598	UniRef:UniRef50_A0A6K1LZM7
contig_28	cds	75227	76900	+	OAKKFK_01116	791.0	2.9e-285	1.005	1.0	0.700	UniRef:UniRef50_Q49WG6
contig_28	cds	76887	77690	+	OAKKFK_01117	293.0	3.2e-98	0.989	0.985	0.523	UniRef:UniRef50_A0A1E9A306
contig_28	cds	77683	78504	+	OAKKFK_01118	352.0	1.5e-120	1.0	0.820	0.634	UniRef:UniRef50_P23966
contig_28	cds	78742	79071	-	OAKKFK_01119	221.0	5.1e-77	1.0	1.0	0.991	BlastRules:WP_000284457
contig_28	cds	79109	80290	-	OAKKFK_01120	769.0	2.4e-284	1.0	1.0	0.997	VFDB:VFG001295
contig_28	cds	80372	81382	-	OAKKFK_01121	543.0	8.0e-197	1.0	1.0	0.946	BlastRules:WP_000676549
contig_28	cds	81910	83064	-	OAKKFK_01122	600.0	2.4e-215	0.992	0.941	0.738	UniRef:UniRef50_Q4L550
contig_28	cds	83260	84270	-	OAKKFK_01123	494.0	5.0e-175	0.997	0.957	0.701	UniRef:UniRef50_Q2FZL0
contig_28	cds	84423	84842	+	OAKKFK_01124	268.0	2.0e-92	1.0	0.939	1.0	UniRef:UniRef50_Q2FZK9
contig_28	cds	85049	88795	-	OAKKFK_01125	1041.0	0.0	0.860	0.956	0.527	UniRef:UniRef50_A0A3E0IKT1
contig_28	cds	89023	89457	-	OAKKFK_01126	281.0	3.9e-97	0.993	0.929	0.979	UniRef:UniRef50_Q5HH30
contig_28	cds	89612	90082	-	OAKKFK_01127	317.0	1.8e-113	1.0	1.0	1.0	BlastRules:WP_000088431
contig_28	cds	90130	91347	-	OAKKFK_01128	721.0	9.6e-265	1.0	1.0	1.0	BlastRules:WP_001031978
contig_28	cds	91798	92991	+	OAKKFK_01129	797.0	2.4e-295	1.0	1.0	0.997	BlastRules:WP_000671243
contig_28	cds	93527	93817	-	OAKKFK_01130	122.0	5.7e-36	0.979	0.969	0.638	UniRef:UniRef50_Q2FZK2
contig_28	cds	93814	94419	-	OAKKFK_01131	207.0	4.1e-66	0.945	0.856	0.553	UniRef:UniRef50_P34958
